a,3.520375000662770
aa,9.326951466787119
ab,4.478145194129095
ac,4.018272294378787
ad,4.839834158957319
ae,5.556709717746613
af,6.980746680593110
ag,5.065587813937837
ah,7.113329255078401
ai,5.358627943150836
aj,9.533402344254544
ak,6.430004480660272
al,2.831152955544437
am,4.559168280631123
an,2.724996890554446
ao,9.185479040834236
ap,4.804784092801857
aq,9.605810839782594
ar,3.093631989359733
as,4.053254748577148
at,2.833447744999253
au,5.563346747522540
av,6.243437219176822
aw,7.085326962642077
ax,7.779386975222365
ay,6.527529195529142
az,7.472492309602471
b,5.727527075965924
ba,2.817363561808180
bb,5.208880714788412
bc,7.368615093348808
bd,7.222826997788006
be,2.752041301893067
bf,8.825600774625622
bg,9.527161032660629
bh,8.231705149134459
bi,2.898982483517882
bj,8.058485569779712
bk,10.571555152019084
bl,2.497190655326134
bm,7.976608562725305
bn,8.408324803150780
bo,3.151068539193309
bp,8.292331508085960
bq,12.697086034102943
br,3.334743670769672
bs,5.374338458909032
bt,7.106669103289678
bu,3.662162049207395
bv,8.843634697455885
bw,9.456077934599147
bx,12.986592651297928
by,6.480560619798491
bz,12.249627057131722
c,4.541061409109625
ca,2.589116794607613
cb,11.229926585400774
cc,5.788019880858535
cd,10.090375233001980
ce,3.252378328404150
cf,11.207558772372320
cg,11.371945590273203
ch,2.746236747208737
ci,3.623637052055246
cj,15.229926585400774
ck,4.317972909778801
cl,4.759776150126415
cm,10.010758064938612
cn,9.035169730978525
co,2.539546594902998
cp,10.571715102648980
cq,9.502006130837575
cr,4.102899542396176
cs,6.971360551510841
ct,3.849871436855878
cu,4.223775857230464
cv,12.586070395626049
cw,11.803661830698676
cx,14.907998490513412
cy,5.353793385357758
cz,10.907998490513412
d,4.949289702178628
da,3.142098856160148
db,7.657100411534787
dc,8.367310551963142
dd,5.411963570372302
de,1.923371265835730
df,7.818481837295698
dg,6.259303362344775
dh,7.254580952102372
di,2.163171494644266
dj,8.163240640563945
dk,10.467574675436570
dl,4.842197906269505
dm,6.908342449808831
dn,5.890832681520382
do,3.284653694889530
dp,8.666478743850648
dq,12.119651372016262
dr,4.042835774965432
ds,4.873080412542762
dt,8.440506432238399
du,4.561048442764926
dv,7.644690055085362
dw,7.199085839510668
dx,13.190040699907660
dy,5.502840005255767
dz,10.322144235915006
e,3.217418877344427
ea,4.422656188193140
eb,6.633662304261540
ec,4.667006796824805
ed,3.461193692845901
ee,5.386390796964417
ef,6.455053987781464
eg,6.234489305339253
eh,7.671539042577018
ei,6.039483833875603
ej,9.651865623522600
ek,8.528643379922174
el,3.909759623456962
em,4.689498349296454
en,3.048498829096806
eo,5.909698779771784
ep,5.279850587673459
eq,8.518216008471835
er,2.265102936025005
es,2.777192979466473
et,4.139604486954749
eu,6.120536974480149
ev,6.426568407098411
ew,6.999566899850223
ex,6.031782360237173
ey,7.005796611038138
ez,9.190363079627369
f,6.471575664763946
fa,3.348148137171601
fb,9.447388146198294
fc,9.149306793265300
fd,9.378125483761179
fe,2.883519868089959
ff,3.591855856112714
fg,10.092723264898932
fh,9.623237981597711
fi,2.474620173337300
fj,11.677685765620089
fk,10.623237981597711
fl,3.280751714770958
fm,8.918693865123883
fn,9.333731364402727
fo,2.791754788647216
fp,9.705700141789684
fq,13.793162983040023
fr,3.652333212267023
fs,6.688127512341735
ft,4.957112627981954
fu,3.364802810335733
fv,12.570770561703576
fw,9.623237981597711
fx,13.056197388873818
fy,5.428298773002069
fz,12.570770561703576
g,5.408372049141342
ga,2.965575664315201
gb,8.105008495864400
gc,9.873889270107368
gd,8.582657972442922
ge,2.411440812346482
gf,8.902648263088791
gg,4.929523969080186
gh,4.409289783111130
gi,2.948139647247534
gj,11.951891782108641
gk,10.144536860051037
gl,3.543680000136204
gm,6.282612995454009
gn,4.573958277492537
go,3.647603846357009
gp,9.407571265884830
gq,14.536854282829797
gr,3.144000242956924
gs,5.197004279945173
gt,7.548169596057631
gu,4.033691091362747
gv,11.598254827493941
gw,7.931992224670936
gx,16.121816783550955
gy,5.025760544370007
gz,12.121816783550953
h,5.206112327886048
ha,2.523913072858573
hb,8.023611736504455
hc,9.285885026498443
hd,9.019810166344598
he,2.202254225401822
hf,8.360847084179666
hg,9.960309154595937
hh,9.512850177624715
hi,2.564439680980554
hj,11.889226056534454
hk,9.744175723731169
hl,5.590370387652135
hm,6.461671453699152
hn,6.370497254213384
ho,2.580799508117796
hp,8.882306642594664
hq,12.267737679788183
hr,4.466837779867879
hs,6.623881490013458
ht,5.160782222665355
hu,4.783518971355021
hv,10.146722278826818
hw,7.581237152604965
hx,16.589665774675545
hy,3.542201001357125
hz,11.589665774675545
i,3.502491638471763
ia,3.839575884026517
ib,6.052784521682384
ic,3.154746400312143
id,4.456716056107901
ie,4.431282091867593
if,5.691870539709735
ig,5.444864817263511
ih,9.386849220817259
ii,9.051941579770650
ij,10.749014446813344
ik,6.809939873725495
il,4.130146977224480
im,5.207037871057834
in,2.355309817157619
io,3.875104332471865
ip,5.485638534281095
iq,9.272462558321797
ir,5.347703930646013
is,3.091993797840172
it,3.662569909217180
iu,6.986590460879788
iv,5.278530167892233
iw,10.756319247436577
ix,8.588837421922594
iy,11.178698722056589
iz,5.266420360739790
j,9.072253488527554
ja,1.874068591805604
jb,10.492454094064211
jc,8.354950570314276
jd,8.644457187509261
je,2.358027773843284
jf,10.492454094064211
jg,10.229419688230417
jh,9.113942470810480
ji,3.803154933528318
jj,9.644457187509261
jk,9.113942470810480
jl,10.007027266893969
jm,9.492454094064211
jn,8.113942470810480
jo,2.344740371712057
jp,9.644457187509261
jq,inf
jr,8.726919347701234
js,8.492454094064211
jt,9.814382188951573
ju,2.091574657782026
jv,10.814382188951573
jw,11.229419688230417
jx,inf
jy,9.007027266893969
jz,inf
k,6.850511547700454
ka,3.068063321910974
kb,6.722505480638712
kc,8.496397643803276
kd,8.461208215340976
ke,1.679532502463199
kf,7.041831780337795
kg,9.344394550358226
kh,5.422619717663728
ki,2.399275901638828
kj,9.514319551800538
kk,7.304866186171588
kl,4.346399686248603
km,6.621928525887134
kn,5.046714001717540
ko,4.157647507588441
kp,7.496397643803276
kq,12.836247646687900
kr,5.621928525887134
ks,3.814573603829531
kt,6.456869279616638
ku,5.362541897068485
kv,8.443930223909140
kw,6.277826933419236
kx,14.836247646687900
ky,5.079691324163814
kz,13.251285145966744
l,4.141603760969528
la,2.805332363542155
lb,7.553237782604559
lc,7.034238544261762
ld,5.975007422148326
le,2.331637160986118
lf,7.494021739613578
lg,7.686851010986277
lh,9.208388131565799
li,2.468780721900559
lj,12.300087965702609
lk,7.559969922869482
ll,3.121672091319569
lm,6.820307701673510
ln,7.356401014105515
lo,3.271145922380200
lp,6.942535961084526
lq,12.921576342448880
lr,9.550553698033347
ls,5.828412751310565
lt,5.624836579652351
lu,4.750495798260859
lv,7.213686319822581
lw,8.974557634135051
lx,13.715125464981453
ly,3.265908023199581
lz,11.246976629243047
m,5.038303279750909
ma,2.191325123239891
mb,4.476896106177749
mc,7.980993010755211
md,9.286047287078176
me,2.364829081140571
mf,8.552440705001885
mg,10.542387040337962
mh,9.817494278472331
mi,2.442820058640632
mj,11.957424539616806
mk,10.805421446171756
ml,7.838867929264898
mm,4.814466585774763
mn,6.609024233368253
mo,2.939997467858622
mp,3.855691988103430
mq,13.542387040337962
mr,8.937524982179102
ms,5.551180158795969
mt,9.252880423142978
mu,4.557493932728171
mv,9.917896175430169
mw,9.793448804505681
mx,13.904957119722670
my,5.169763779445063
mz,12.542387040337962
n,3.792225615847844
na,3.539029621786716
nb,7.234644940701517
nc,4.115459895275111
nd,3.865495289999852
ne,2.776755740528631
nf,6.120974982946966
ng,2.978183850600542
nh,7.296839702308861
ni,3.314194267878391
nj,8.728619287826920
nk,6.597028685563410
nl,7.010390256242299
nm,7.207082167247397
nn,5.562509500276438
no,3.514407383688810
np,6.579251702337359
nq,8.891824122365078
nr,6.828767440708149
ns,3.953463188157464
nt,2.985893814462458
nu,6.075485284464184
nv,6.902837115087496
nw,7.879534170742615
nx,10.908375298628926
ny,6.923014997025126
nz,8.517115182633209
o,3.814287502319486
oa,6.086015683137366
ob,5.689584538194723
oc,4.537649626655727
od,4.973662110888616
oe,6.396858447424124
of,6.824417866957640
og,4.619974624174734
oh,7.724363259888920
oi,5.455705754280872
oj,10.466179507928031
ok,6.962580306015165
ol,3.743274670996004
om,3.909603965252468
on,2.379843868889876
oo,5.015780207160256
op,4.119332820849007
oq,9.570796511373059
or,3.074351609513508
os,3.990110156349861
ot,4.280046019320369
ou,3.717951890832673
ov,5.273388439250658
ow,5.688766606561236
ox,6.999968294855540
oy,7.706593119400678
oz,8.219432757099167
p,4.996586329142829
pa,3.108620973451649
pb,8.972859149303876
pc,9.066777012691514
pd,9.780214071361479
pe,2.674074552935665
pf,9.132967292385981
pg,10.391943481645422
ph,2.761113972166936
pi,3.425381324009301
pj,12.408245293974522
pk,10.408245293974522
pl,3.944906703337155
pm,8.753934746562630
pn,7.668004567775454
po,3.136782266070147
pp,4.904058295167846
pq,14.060321990554215
pr,2.943606727026474
ps,4.814769284298532
pt,4.630765801167216
pu,4.830473171459844
pv,12.112789410448350
pw,9.119484063022359
px,14.867676912611818
py,5.973617066337797
pz,14.545748817724457
q,9.228022118250973
qa,7.336729697238723
qb,10.658657792126085
qc,10.658657792126085
qd,9.851302870068482
qe,8.958218073984993
qf,11.658657792126085
qg,11.658657792126085
qh,11.658657792126085
qi,8.014801602351360
qj,inf
qk,11.073695291404929
ql,9.488732790683773
qm,9.851302870068482
qn,10.073695291404929
qo,10.336729697238724
qp,11.073695291404929
qq,9.851302870068482
qr,8.958218073984993
qs,8.488732790683773
qt,9.336729697238724
qu,0.043028155157988
qv,10.658657792126085
qw,10.658657792126085
qx,inf
qy,11.658657792126085
qz,inf
r,3.826750020481844
ra,2.692942543662878
rb,6.173952102256449
rc,5.318037709746816
rd,5.195800501253130
re,2.526119839099688
rf,7.230816514714284
rg,5.893334066360578
rh,6.773651994334614
ri,2.668769596416776
rj,10.216282575088115
rk,6.778039947005201
rl,6.189733034375694
rm,5.106772199429993
rn,5.589127282982255
ro,2.888412215085410
rp,6.077310501974715
rq,10.444357142568109
rr,5.236196900755242
rs,4.275318045385068
rt,4.656634926819910
ru,5.170857738360044
rv,6.946317901822203
rw,7.916297033081430
rx,13.551885606872554
ry,4.923570267993608
rz,10.329493185536107
s,3.809139707620707
sa,4.135698333299969
sb,7.627129953946981
sc,4.205588388076010
sd,8.822069162542624
se,3.053027221054422
sf,8.382199810283844
sg,9.237106661821468
sh,3.927588202093893
si,3.298144255204195
sj,11.184639241927332
sk,6.360210806510786
sl,5.567477918818027
sm,4.601646046649360
sn,6.092133770443946
so,4.284778848386342
sp,4.414093327097966
sq,7.481559641913536
sr,9.010902626535000
ss,3.091819190507485
st,2.390146013052560
su,4.134531471374484
sv,8.243801314395476
sw,6.886958693286647
sx,14.769601742648488
sy,5.905857938957626
sz,11.329029151262507
t,3.955859243830547
ta,3.271189007233838
tb,8.563897876512140
tc,6.846345865146032
td,9.841287575323003
te,2.276177878791169
tf,8.122323239563464
tg,9.517053013052472
th,3.627162769970156
ti,2.130756622823819
tj,11.540285319290190
tk,10.999716937927486
tl,5.925193152384646
